ID,study,ResearchAsisitant,Raven1,Raven2,Raven3,Raven4,Raven5,Raven6,Raven7,Raven8,Raven9,Raven10,Raven11,Raven12,Raven13,Raven14,Raven15,Raven16,Raven17,Raven18,Raven19,Raven20,Raven21,Raven22,Raven23,Raven24,Raven25,Raven26,Raven27,Raven28,Raven29,Raven30,Raven31,Raven32,Raven33,Raven34,Raven35,Raven36,sex,age,Raven_Total,Raven_percentile,Raven_probabilities,Raven_z_scores,Raven_IQ,Raven_IQ_cat,SAI_winsorised,SAI_winsorized_IQ,SAI_residuals,SAI_residuals_abs,Raven_IQ2,SAIQ_IQ_dif,raven_odd,raven_even,raven_even2
947,data4, ,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,23,19,34,0.34,-0.412463129,93.81305306,1,24,155,6.689328861,6.689328861,8800.888924,61.18694694,10,9,81
154,couples,couples_women,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,23,19,34,0.34,-0.412463129,93.81305306,1,24,155,6.689328861,6.689328861,8800.888924,61.18694694,10,9,81
1058,data4, ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,5,1,0.01,-2.326347874,65.10478189,1,25,160,9.529627121,9.529627121,4238.632625,94.89521811,2,3,9
80,couples,couples_men,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,5,1,0.01,-2.326347874,65.10478189,1,25,160,9.529627121,9.529627121,4238.632625,94.89521811,2,3,9
836,motivation,Oliwia,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32,19,34,0.34,-0.412463129,93.81305306,1,25,160,7.689328861,7.689328861,8800.888924,66.18694694,9,10,100
755,motivation,Oliwia,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,24,22,50,0.5,0,100,2,11,90,-6.705020766,6.705020766,10000,-10,9,13,169
804,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,50,0.5,0,100,2,11,90,-6.705020766,6.705020766,10000,-10,12,10,100
523,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,45,0.45,-0.125661347,98.1150798,2,12,95,-5.57357089,5.57357089,9626.568884,-3.115079797,11,10,100
760,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,24,23,55,0.55,0.125661347,101.8849202,2,12,95,-5.836470642,5.836470642,10380.53696,-6.884920203,11,12,144
608,motivation,JanAntcz,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,22,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,10,12,144
103,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,11,11,121
161,couples,couples_men,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,23,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,12,10,100
997,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,13,9,81
240,couples,couples_men,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,25,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,13,9,81
1052,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,39,0.39,-0.279319034,95.81021448,2,13,100,-4.442121015,4.442121015,9179.597199,4.189785517,11,9,81
268,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,20,39,0.39,-0.279319034,95.81021448,2,13,100,-4.442121015,4.442121015,9179.597199,4.189785517,11,9,81
864,data4, ,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,26,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,14,8,64
270,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,26,22,50,0.5,0,100,2,13,100,-4.705020766,4.705020766,10000,0,14,8,64
838,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33,22,54,0.54,0.100433721,101.5065058,2,13,100,-4.705020766,4.705020766,10303.57072,-1.506505808,11,11,121
992,data4, ,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,25,23,55,0.55,0.125661347,101.8849202,2,13,100,-4.836470642,4.836470642,10380.53696,-1.884920203,13,10,100
242,couples,couples_men,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,25,23,55,0.55,0.125661347,101.8849202,2,13,100,-4.836470642,4.836470642,10380.53696,-1.884920203,13,10,100
933,data4, ,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,35,23,59,0.59,0.227544977,103.4131746,2,13,100,-4.836470642,4.836470642,10694.28469,-3.41317465,13,10,100
365,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,23,59,0.59,0.227544977,103.4131746,2,13,100,-4.836470642,4.836470642,10694.28469,-3.41317465,13,10,100
845,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,35,23,59,0.59,0.227544977,103.4131746,2,13,100,-4.836470642,4.836470642,10694.28469,-3.41317465,12,11,121
524,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,21,45,0.45,-0.125661347,98.1150798,2,14,105,-3.57357089,3.57357089,9626.568884,6.884920203,12,9,81
51,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,12,10,100
603,motivation,NatGors,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,45,0.45,-0.125661347,98.1150798,2,14,105,-3.57357089,3.57357089,9626.568884,6.884920203,11,10,100
612,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,11,11,121
695,motivation,Oliwia,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,21,45,0.45,-0.125661347,98.1150798,2,14,105,-3.57357089,3.57357089,9626.568884,6.884920203,11,10,100
698,motivation,Oliwia,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,23,21,45,0.45,-0.125661347,98.1150798,2,14,105,-3.57357089,3.57357089,9626.568884,6.884920203,8,13,169
703,motivation,Oliwia,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,23,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,11,11,121
704,motivation,Oliwia,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,12,10,100
750,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,24,21,45,0.45,-0.125661347,98.1150798,2,14,105,-3.57357089,3.57357089,9626.568884,6.884920203,11,10,100
1015,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,10,12,144
203,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,10,12,144
1040,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,11,11,121
274,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,26,22,50,0.5,0,100,2,14,105,-3.705020766,3.705020766,10000,5,11,11,121
921,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,22,23,55,0.55,0.125661347,101.8849202,2,14,105,-3.836470642,3.836470642,10380.53696,3.115079797,12,11,121
107,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22,23,55,0.55,0.125661347,101.8849202,2,14,105,-3.836470642,3.836470642,10380.53696,3.115079797,12,11,121
615,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,55,0.55,0.125661347,101.8849202,2,14,105,-3.836470642,3.836470642,10380.53696,3.115079797,11,12,144
911,data4, ,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,38,23,63,0.63,0.331853346,104.9778002,2,14,105,-3.836470642,3.836470642,11020.33853,0.022199803,13,10,100
376,couples,couples_women,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,38,23,63,0.63,0.331853346,104.9778002,2,14,105,-3.836470642,3.836470642,11020.33853,0.022199803,13,10,100
447,motivation,JanAntcz,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,19,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,12,10,100
479,motivation,JuliaWoj,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,12,10,100
49,couples,couples_women,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,21,20,39,0.39,-0.279319034,95.81021448,2,15,110,-2.442121015,2.442121015,9179.597199,14.18978552,7,13,169
517,motivation,DomRadz,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,20,39,0.39,-0.279319034,95.81021448,2,15,110,-2.442121015,2.442121015,9179.597199,14.18978552,9,11,121
862,data4, ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,22,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,11,11,121
100,couples,couples_women,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,11,11,121
102,couples,couples_men,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,22,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,12,10,100
689,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,23,20,39,0.39,-0.279319034,95.81021448,2,15,110,-2.442121015,2.442121015,9179.597199,14.18978552,9,11,121
691,motivation,JuliaWoj,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,23,21,45,0.45,-0.125661347,98.1150798,2,15,110,-2.57357089,2.57357089,9626.568884,11.8849202,9,12,144
702,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,22,50,0.5,0,100,2,15,110,-2.705020766,2.705020766,10000,10,12,10,100
199,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,39,0.39,-0.279319034,95.81021448,2,15,110,-2.442121015,2.442121015,9179.597199,14.18978552,10,10,100
1022,data4, ,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,21,45,0.45,-0.125661347,98.1150798,2,15,110,-2.57357089,2.57357089,9626.568884,11.8849202,12,9,81
339,couples,couples_men,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,21,45,0.45,-0.125661347,98.1150798,2,15,110,-2.57357089,2.57357089,9626.568884,11.8849202,12,9,81
614,motivation,JanAntcz,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,22,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,14,9,81
620,motivation,Oliwia,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,22,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,12,11,121
617,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,22,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,11,12,144
616,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,12,11,121
969,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,24,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,11,12,144
206,couples,couples_women,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,12,11,121
205,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,24,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,11,12,144
294,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,27,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,12,11,121
852,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,30,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,13,10,100
341,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,23,55,0.55,0.125661347,101.8849202,2,15,110,-2.836470642,2.836470642,10380.53696,8.115079797,13,10,100
2,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,18,21,16,0.16,-0.994457883,85.08313175,2,16,115,-1.57357089,1.57357089,7239.139309,29.91686825,11,10,100
962,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,18,21,16,0.16,-0.994457883,85.08313175,2,16,115,-1.57357089,1.57357089,7239.139309,29.91686825,11,10,100
944,data4, ,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,20,21,45,0.45,-0.125661347,98.1150798,2,16,115,-1.57357089,1.57357089,9626.568884,16.8849202,11,10,100
21,couples,couples_women,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,20,21,45,0.45,-0.125661347,98.1150798,2,16,115,-1.57357089,1.57357089,9626.568884,16.8849202,11,10,100
478,motivation,Oliwia,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,20,21,45,0.45,-0.125661347,98.1150798,2,16,115,-1.57357089,1.57357089,9626.568884,16.8849202,12,9,81
858,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,12,10,100
24,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,12,10,100
529,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,10,12,144
527,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,21,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,13,9,81
903,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22,20,39,0.39,-0.279319034,95.81021448,2,16,115,-1.442121015,1.442121015,9179.597199,19.18978552,11,9,81
94,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,20,39,0.39,-0.279319034,95.81021448,2,16,115,-1.442121015,1.442121015,9179.597199,19.18978552,11,9,81
607,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,21,45,0.45,-0.125661347,98.1150798,2,16,115,-1.57357089,1.57357089,9626.568884,16.8849202,10,11,121
156,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,23,20,39,0.39,-0.279319034,95.81021448,2,16,115,-1.442121015,1.442121015,9179.597199,19.18978552,9,11,121
701,motivation,Oliwia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,23,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,11,11,121
751,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,10,12,144
907,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26,20,39,0.39,-0.279319034,95.81021448,2,16,115,-1.442121015,1.442121015,9179.597199,19.18978552,11,9,81
266,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,20,39,0.39,-0.279319034,95.81021448,2,16,115,-1.442121015,1.442121015,9179.597199,19.18978552,11,9,81
942,data4, ,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,26,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,10,12,144
867,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,26,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,12,10,100
273,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,26,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,12,10,100
272,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,11,11,121
815,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,21,45,0.45,-0.125661347,98.1150798,2,16,115,-1.57357089,1.57357089,9626.568884,16.8849202,11,10,100
313,couples,couples_men,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,28,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,11,11,121
350,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,31,22,50,0.5,0,100,2,16,115,-1.705020766,1.705020766,10000,15,10,12,144
856,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33,21,50,0.5,0,100,2,16,115,-1.57357089,1.57357089,10000,15,10,11,121
358,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33,21,50,0.5,0,100,2,16,115,-1.57357089,1.57357089,10000,15,10,11,121
986,data4, ,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,20,45,0.45,-0.125661347,98.1150798,2,16,115,-1.442121015,1.442121015,9626.568884,16.8849202,9,11,121
363,couples,couples_men,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,20,45,0.45,-0.125661347,98.1150798,2,16,115,-1.442121015,1.442121015,9626.568884,16.8849202,9,11,121
1045,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,54,0.54,0.100433721,101.5065058,2,16,115,-1.442121015,1.442121015,10303.57072,13.49349419,10,10,100
404,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,20,54,0.54,0.100433721,101.5065058,2,16,115,-1.442121015,1.442121015,10303.57072,13.49349419,10,10,100
941,data4, ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,20,23,55,0.55,0.125661347,101.8849202,2,16,115,-1.836470642,1.836470642,10380.53696,13.1150798,12,11,121
1030,data4, ,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,20,23,55,0.55,0.125661347,101.8849202,2,16,115,-1.836470642,1.836470642,10380.53696,13.1150798,11,12,144
928,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,20,23,55,0.55,0.125661347,101.8849202,2,16,115,-1.836470642,1.836470642,10380.53696,13.1150798,11,12,144
27,couples,couples_women,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,20,23,55,0.55,0.125661347,101.8849202,2,16,115,-1.836470642,1.836470642,10380.53696,13.1150798,12,11,121
